measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,1995,4.6457551285e-06,8.9314975354e-06,1.8376889629e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,1995,8.68083150556,14.3837000736,4.48461644963
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,1995,2.1891055386700002,4.41561135242,0.8914523848599999
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,1996,201.2374491391944,332.5006284251026,106.15117959175753
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,1996,53.08070623287834,104.657405429186,21.985708194186792
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,1996,2.47264378175e-05,4.11927011558e-05,1.24330033198e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,1996,5.0075955897e-06,9.5469131437e-06,2.0424158632e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,1996,8.82978508514,14.58927800081,4.65764253293
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,1996,2.3512987444699998,4.63597497941,0.9738937505199999
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,1997,210.91981464645576,346.75492860657994,114.15569853083844
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,1997,62.28716523540668,117.9694346208694,25.942149689723976
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,1997,2.57733226159e-05,4.2815153695e-05,1.31240389351e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,1997,5.8831262118e-06,1.09995271841e-05,2.5245960875e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,1997,9.1740897067,15.08232323553,4.96527374921
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,1997,2.73736985385,5.184470553230001,1.14009456421
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,1998,221.11359428420445,362.319190348256,121.28642171913054
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,1998,73.00295952427543,132.1890576698128,32.57846804390039
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,1998,2.70303843669e-05,4.47242151177e-05,1.37075183214e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,1998,6.9552130264e-06,1.27662922753e-05,3.1031648749e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,1998,9.58278364268,15.70245566284,5.25640018603
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,1998,3.19818891779,5.79107452695,1.42723111687
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,1999,228.83140317117457,374.3101892597849,126.25242851598378
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,1999,81.71058425273695,144.93399819859428,36.80518058974461
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,1999,2.8102451199e-05,4.64473384878e-05,1.43965905828e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,1999,7.8867848741e-06,1.44184143784e-05,3.5792247278e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,1999,9.92427406538,16.23359754037,5.47548843668
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,1999,3.5841219877399997,6.357329769030001,1.61440844195
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2000,230.93106935705092,377.7387922020084,126.48194403212273
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2000,84.96685718055967,151.52290630748973,38.54111344592752
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2000,2.85834471183e-05,4.72349203016e-05,1.4716233417e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2000,8.3129680658e-06,1.52323325609e-05,3.7677608838e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2000,10.06711312053,16.46698801377,5.51380133397
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2000,3.74597690097,6.680267175110001,1.69918160442
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2001,229.0122716441929,373.8888206464167,125.97699113972403
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2001,84.31439984235134,150.3371312590128,38.2692610490944
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2001,2.84771507047e-05,4.71410046168e-05,1.46776931588e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2001,8.3308341318e-06,1.53045676364e-05,3.749544179e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2001,10.011389400479999,16.34474235422,5.50714904816
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2001,3.73169493836,6.653813735439999,1.69377007983
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2002,226.12220526925177,368.31906472272885,123.83280304508742
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2002,83.44166658125155,148.73500852750266,37.816416772009845
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2002,2.81358048091e-05,4.66266545376e-05,1.45206207283e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2002,8.299599148e-06,1.52482093267e-05,3.729213321e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2002,9.87089113991,16.07819713371,5.405661584420001
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2002,3.6951744619,6.586659011239999,1.67468200507
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2003,223.0802809126052,362.4302386586547,122.4183699735886
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2003,82.49966748054845,147.32735681328273,37.21527845262082
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2003,2.76692840278e-05,4.5707653048e-05,1.43074250599e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2003,8.2376936753e-06,1.51382970241e-05,3.707722077e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2003,9.68553962335,15.73573613439,5.31507297801
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2003,3.6461788191699998,6.511321854999999,1.6447770541100002
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2004,220.06216080684896,356.6873979432573,120.8863600923208
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2004,81.66878011269627,146.42631038093825,36.94426912946941
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2004,2.71838139524e-05,4.47473448016e-05,1.406152213e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2004,8.1642995572e-06,1.5006353905e-05,3.6570258331e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2004,9.49355444361,15.38761238783,5.21507757998
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2004,3.59449860581,6.44468018001,1.62603290627
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2005,217.39051487234997,351.78519106681006,119.4398932207645
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2005,80.89092085645912,145.2843875239112,36.58964727130747
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2005,2.67904332052e-05,4.3973270597e-05,1.38654244595e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2005,8.0988436813e-06,1.49023879685e-05,3.5983706582e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2005,9.334866498590001,15.10584671423,5.128813731719999
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2005,3.54985369894,6.37572566846,1.60571660371
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2006,214.25249276040424,346.8458340291038,117.89451178424024
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2006,79.87980494727232,143.79437483358174,36.05390178982658
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2006,2.64967881438e-05,4.3496974973e-05,1.35906804371e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2006,8.0378612469e-06,1.4819880012e-05,3.5627464169e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2006,9.204986632579999,14.90162949643,5.0651331569
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2006,3.5090185914900003,6.316704641119999,1.58380221083
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2007,208.54548794628596,337.98944399052266,114.54666765961036
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2007,77.88271502196052,140.36636209385784,34.99391892843181
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2007,2.62268516018e-05,4.30274127813e-05,1.33348867812e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2007,7.9693596356e-06,1.47054473551e-05,3.516488431e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2007,9.0751395367,14.7080687113,4.98465348118
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2007,3.4648511880700004,6.24462766005,1.55681169487
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2008,201.61005016052115,327.36007833531073,109.92756329792508
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2008,75.5392088589437,136.25009936577638,33.704158105100966
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2008,2.59672805765e-05,4.25630414778e-05,1.31537619412e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2008,7.897173605e-06,1.45821029195e-05,3.463837463e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2008,8.94759017378,14.5284613434,4.87865949346
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2008,3.42028261461,6.169165035480001,1.52606504289
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2009,194.0837441042834,315.89445119515017,105.0162519617384
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2009,72.9485499872169,131.72760497477313,32.396400304014485
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2009,2.57028675811e-05,4.21104151531e-05,1.30295263294e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2009,7.8251881461e-06,1.44680940014e-05,3.411131008e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2009,8.82459700399,14.36308455641,4.7748774978999995
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2009,3.37853912906,6.10083226962,1.500406877
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2010,184.4717129229328,300.98587550202984,100.1753585911912
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2010,69.68882204457964,126.1686350912282,31.047774733668422
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2010,2.54220174839e-05,4.17101706757e-05,1.28871523762e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2010,7.7582474172e-06,1.43810111611e-05,3.372599141e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2010,8.70865145015,14.20912203628,4.7291385114899995
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2010,3.3426330178200003,6.05169427602,1.48921037707
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2011,175.03991966660803,286.33966499809395,95.26753034044296
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2011,66.5753073979351,120.9343381781153,29.69345098280471
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2011,2.50823006495e-05,4.12777743395e-05,1.26840655022e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2011,7.6951631357e-06,1.4248698833e-05,3.3578901254e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2011,8.58246237226,14.03965109908,4.67110585975
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2011,3.30807453074,6.00913190873,1.47544416639
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2012,166.1571634839139,272.5493906438086,90.42866198478764
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2012,63.74025930065201,116.20695721410804,28.468429620487708
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2012,2.47023714202e-05,4.08492448164e-05,1.24427613858e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2012,7.6365480415e-06,1.41185554537e-05,3.3477110879e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2012,8.44286522502,13.84892305645,4.59490875752
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2012,3.2715755910700004,5.96451675763,1.46118984272
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2013,158.78932564986468,261.0814617696064,86.21678200364866
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2013,61.3533203077096,112.25392860833372,27.51569472113904
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2013,2.43482020491e-05,4.04594111816e-05,1.22361336689e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2013,7.5877843773e-06,1.39996372056e-05,3.3419974583e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2013,8.31307793096,13.668365484499999,4.51369652727
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2013,3.2384281123000003,5.9251280338,1.45236800335
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2014,152.2594587415421,250.77192572066608,82.54924844964289
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2014,59.08896585467022,108.27902231396936,26.543901017963265
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2014,2.40831798086e-05,4.01761016626e-05,1.20741759904e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2014,7.5537097937e-06,1.38991717005e-05,3.3442762492e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2014,8.21532272496,13.53066874913,4.45403341324
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2014,3.21362083139,5.88887818018,1.44362034474
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2015,148.13744434193265,244.1981287092877,80.30882952559364
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2015,57.521646923297055,105.35969708987112,25.904673401003297
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2015,2.39717264488e-05,3.99681516388e-05,1.19944224375e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2015,7.5393008875e-06,1.3833703395e-05,3.3541565428e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2015,8.172504623390001,13.47201812995,4.43050900137
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2015,3.2021976065200004,5.86531484912,1.4420985420199999
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2016,145.24190391335122,239.93365111707232,78.34775300255666
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2016,56.37821572762277,103.35352170191187,25.402874553835588
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2016,2.39920652798e-05,3.99602275469e-05,1.20431699505e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2016,7.5350783269e-06,1.39173850745e-05,3.3716089427e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2016,8.174302780469999,13.50361196465,4.40945923977
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2016,3.2017582557699997,5.869518697979999,1.44264699181
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2017,142.69344747613553,236.363782754065,76.65563224544115
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2017,55.16038603161255,101.0198114845464,24.84660864698124
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2017,2.40519644688e-05,4.01612009173e-05,1.2122314902e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2017,7.5314030312e-06,1.39555612076e-05,3.3880942193e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2017,8.188095464169999,13.56312606987,4.39868575463
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2017,3.20498996432,5.86956519521,1.4436652295299999
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2018,140.3077648197296,232.94236289148608,74.991208027488
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2018,53.99892655887483,98.790398565636,24.33285412131884
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2018,2.41250413004e-05,4.03599464247e-05,1.21859270049e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2018,7.5289375627e-06,1.40071802199e-05,3.3936946501e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2018,8.20662578522,13.62483968175,4.38624891683
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2018,3.20919090001,5.871176860149999,1.44611715443
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2019,139.44423891119587,231.41575588149988,73.98458152458423
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2019,53.40877259188112,97.54063013758513,24.067868345208048
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2019,2.41929313316e-05,4.05119723308e-05,1.22129680357e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2019,7.530877224e-06,1.39973595023e-05,3.389354643e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2019,8.22349145872,13.647358304389998,4.36311732198
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2019,3.21231407274,5.86666054375,1.44758151956
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2020,139.16959460924804,225.48652991405575,74.96949509071001
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2020,52.72821359623757,95.50672190684968,23.61651633242768
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Percent,2020,2.34277223001e-05,3.94265020398e-05,1.17018702847e-05
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Percent,2020,7.2507631714e-06,1.34362576026e-05,3.2940557972e-06
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Rate,2020,8.27783924845,13.4119902595,4.4592026774299995
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Rate,2020,3.21294197014,5.81960840916,1.43904925537
Incidence,Italy,Male,30-34 years,Atrial fibrillation and flutter,Number,2021,124.43235152688692,207.9490421214083,63.238129376061
Incidence,Italy,Female,30-34 years,Atrial fibrillation and flutter,Number,2021,28.24966699027708,55.17771725603116,10.91456940183538
